RoWNo,Invoice,Product,Orders,SalesValue
39474,127501,XYZ3A008,2,13.98
39475,127502,XYZ1A008,1,70
39476,127502,XYZ2A008,2,13.98
39477,127502,XYZ3A008,1,70
39478,127503,XYZ4A008,1,70
39479,127504,XYZ3A008,1,70
39480,127505,XYZ4A008,2,13.98
39481,127506,XYZ1A008,5,34.95
39482,127506,XYZ2A008,1,70
39483,127507,XYZ3A008,1,70
39484,127508,XYZ1A008,18,125.82
39485,127508,XYZ4A008,7,48.93
39486,127509,05482A001,2,105.98
39487,127510,XYZ1A008,2,13.98
39488,127511,XYZ1A008,6,41.94
39489,127511,XYZ2A008,1,70
39490,127511,XYZ4A008,1,70
39491,127512,XYZ1A008,2,13.98
39492,127513,XYZ1A008,3,20.97
39493,127513,XYZ3A008,2,13.98
39494,127514,XYZ1A008,3,20.97
39495,127515,05511A004,1,19.99
39496,127516,XYZ1A008,2,13.98
39497,127516,XYZ2A008,2,13.98
39498,127517,Z2451773,1,32
39499,127518,XYZ1A008,2,13.98
39500,127519,XYZ1A008,1,70
39501,127519,05242A008,1,9.99
39502,127522,Y6251A001,1,37.99
39503,127523,XYZ4A008,1,70
39504,127524,XYZ1A008,1,70
39505,127525,XYZ1A008,1,70
39506,127525,XYZ2A008,1,70
39507,127526,Y6251A001,3,113.97
39508,127527,XYZ1A008,3,20.97
39509,127527,XYZ2A008,1,70
39510,127528,XYZ1A008,2,13.98
39511,127529,XYZ1A008,1,70
39512,127530,XYZ1A008,8,55.92
39513,127530,XYZ4A008,2,13.98
39514,127531,XYZ1A008,6,41.94
39515,127532,05471A001,3,143.97
39516,127533,06402A-008,2,17.98
39517,127533,06404A-008,1,8.99
39518,127534,05511A004,1,19.99
39519,127535,XYZ1A008,3,20.97
39520,127536,XYZ1A008,2,13.98
39521,127540,XYZ3A008,3,20.97
39522,127540,XYZ4A008,2,13.98
39523,127541,XYZ1A008,4,27.96
39524,127542,XYZ2A008,2,13.98
39525,127542,XYZ3A008,6,41.94
39526,127542,XYZ4A008,4,27.96
39527,127543,XYZ1A008,6,41.94
39528,127544,Y6271A001,1,39.99
39529,127544,Y6273A001,1,39.99
39530,127545,XYZ1A008,6,41.94
39531,127545,XYZ2A008,4,27.96
39532,127545,XYZ3A008,1,70
39533,127546,XYZ3A008,1,70
39534,127547,05321A001,1,69.99
39535,127547,05511A001,1,52.99
39536,127547,05511A004,1,19.99
39537,127547,Y6271A001,1,39.99
39538,127548,XYZ1A008,4,27.96
39539,127551,XYZ1A008,9,62.91
39540,127551,XYZ2A008,1,70
39541,127551,XYZ4A008,1,70
39542,127552,XYZ2A008,3,20.97
39543,127553,XYZ1A008,3,20.97
39544,127554,05321A004,2,51.98
39545,127555,XYZ2A008,2,13.98
39546,127556,XYZ1A008,3,20.97
39547,127557,XYZ1A008,4,27.96
39548,127558,XYZ1A008,4,27.96
39549,127558,XYZ2A008,1,70
39550,127558,XYZ3A008,2,13.98
39551,127559,XYZ1A008,2,13.98
39552,127560,XYZ1A008,1,70
39553,127561,XYZ1A008,1,70
39554,127561,XYZ2A008,1,70
39555,127561,XYZ3A008,1,70
39556,127562,XYZ4A008,1,70
39557,127563,XYZ1A008,2,13.98
39558,127564,XYZ3A008,1,70
39559,127565,Y6271A001,1,39.99
39560,127566,50809001,3,119.97
39561,127566,Y6261A001,1,39.99
39562,127566,Y6262A001,1,39.99
39563,127566,Y6263A001,3,119.97
39564,127567,Y6271A004,1,17.99
39565,127568,XYZ3A008,1,70
39566,127569,XYZ1A008,2,13.98
39567,127571,XYZ1A008,1,70
39568,127571,XYZ3A008,2,13.98
39569,127571,05242A008,1,9.99
39570,127571,05244A008,1,9.99
39571,127572,05241A008,1,9.99
39572,127573,Z2439997,1,15
39573,127574,XYZ1A008,7,48.93
39574,127575,06401A-008,5,44.95
39575,127576,XYZ1A008,2,13.98
39576,127577,XYZ2A008,1,70
39577,127578,XYZ3A008,2,13.98
39578,127578,XYZ4A008,1,70
39579,127579,XYZ2A008,1,70
39580,127579,XYZ3A008,2,13.98
39581,127580,Z2451773,1,32
39582,127581,XYZ1A008,1,70
39583,127582,XYZ1A008,4,27.96
39584,127583,XYZ1A008,2,13.98
39585,127584,Y6252A004,2,31.98
39586,127585,XYZ1A008,1,70
39587,127585,XYZ3A008,1,70
39588,127586,XYZ1A008,1,70
39589,127587,Y6271A001,1,39.99
39590,127588,XYZ2A008,1,70
39591,127588,05494A001,1,52.99
39592,127589,XYZ1A008,9,62.91
39593,127589,XYZ2A008,2,13.98
39594,127589,XYZ3A008,1,70
39595,127589,XYZ4A008,1,70
39596,127590,XYZ1A008,2,13.98
39597,127591,XYZ1A008,3,20.97
39598,127591,XYZ2A008,1,70
39599,127592,Y6271A004,1,17.99
39600,127593,XYZ1A008,1,70
39601,127594,Y6251A001,1,37.99
39602,127594,Y6261A001,1,39.99
39603,127594,Y6261A004,1,17.99
39604,127595,XYZ1A008,1,70
39605,127596,XYZ1A008,7,48.93
39606,127597,XYZ1A008,5,34.95
39607,127597,XYZ2A008,9,62.91
39608,127598,05493A001,1,52.99
39609,127599,XYZ1A008,2,13.98
39610,127600,XYZ2A008,2,13.98
39611,127601,XYZ4A008,1,70
39612,127602,05493A001,1,52.99
39613,127603,XYZ1A008,4,27.96
39614,127604,XYZ1A008,1,70
39615,127604,XYZ2A008,1,70
39616,127604,XYZ3A008,1,70
39617,127604,XYZ4A008,1,70
39618,127605,XYZ1A008,3,20.97
39619,127606,Y6251A001,2,75.98
39620,127607,XYZ3A008,1,70
39621,127608,XYZ1A008,5,34.95
39622,127608,XYZ2A008,4,27.96
39623,127608,XYZ3A008,4,27.96
39624,127609,XYZ2A008,2,13.98
39625,127610,XYZ1A008,11,76.89
39626,127611,XYZ1A008,3,20.97
39627,127611,XYZ2A008,1,70
39628,127612,XYZ1A008,1,70
39629,127613,05321A001,1,69.99
39630,127614,XYZ3A008,1,70
39631,127614,XYZ4A008,3,20.97
39632,127615,XYZ3A008,1,70
39633,127616,XYZ1A008,3,20.97
39634,127617,YZAA001,1,52.99
39635,127618,XYZ1A008,3,20.97
39636,127619,YZAA001,1,52.99
39637,127619,05494A004,1,19.99
39638,127620,XYZ3A008,1,70
39639,127621,XYZ1A008,3,20.97
39640,127621,XYZ2A008,1,70
39641,127621,XYZ3A008,6,41.94
39642,127622,XYZ1A008,3,20.97
39643,127623,05471A001,1,47.99
39644,127624,XYZ1A008,2,13.98
39645,127624,XYZ2A008,1,70
39646,127624,XYZ3A008,1,70
39647,127625,XYZ1A008,2,13.98
39648,127626,XYZ2A008,2,13.98
39649,127627,XYZ1A008,8,55.92
39650,127628,05244A008,1,9.99
39651,127629,Z2440565TL,1,35
39652,127630,XYZ1A008,5,34.95
39653,127631,05471A001,1,47.99
39654,127632,Z1600292SB,1,25
39655,127632,Z2440565TL,1,35
39656,127632,Z2460009TL,1,25
39657,127633,Z2439997,1,15
39658,127633,Z2451773,1,32
39659,127633,Z5900030,1,15
39660,127634,XYZ1A008,8,55.92
39661,127634,05241A008,9,89.91
39662,127635,XYZ2A008,2,13.98
39663,127636,XYZ1A008,3,20.97
39664,127636,XYZ3A008,4,27.96
39665,127637,XYZ1A008,2,13.98
39666,127637,XYZ2A008,4,27.96
39667,127637,XYZ3A008,1,70
39668,127638,XYZ1A008,7,48.93
39669,127639,XYZ1A008,2,13.98
39670,127640,Y6251A001,5,189.95
39671,127640,Y6253A001,2,75.98
39672,127641,05261A001,1,69.99
39673,127641,Y6262A004,1,17.99
39674,127642,XYZ1A008,1,70
39675,127643,XYZ2A008,1,70
39676,127644,XYZ1A008,2,13.98
39677,127645,05321A004,2,51.98
39678,127647,XYZ1A008,3,20.97
39679,127648,XYZ1A008,1,70
39680,127648,XYZ3A008,1,70
39681,127649,XYZ1A008,1,70
39682,127650,XYZ1A008,2,13.98
39683,127651,XYZ1A008,5,34.95
39684,127652,XYZ1A008,3,20.97
39685,127653,XYZ1A008,2,13.98
39686,127654,XYZ1A008,1,70
39687,127655,XYZ1A008,1,70
39688,127656,XYZ1A008,9,62.91
39689,127656,XYZ3A008,2,13.98
39690,127657,XYZ1A008,1,70
39691,127658,Z2440565TL,1,35
39692,127659,05261A004,2,51.98
39693,127660,XYZ1A008,1,70
39694,127660,XYZ2A008,1,70
39695,127660,XYZ3A008,2,13.98
39696,127661,XYZ1A008,5,34.95
39697,127662,XYZ2A008,2,13.98
39698,127662,XYZ3A008,1,70
39699,127662,XYZ4A008,1,70
39700,127663,XYZ2A008,4,27.96
39701,127663,XYZ3A008,4,27.96
39702,127664,05321A001,1,69.99
39703,127664,Y6271A001,1,39.99
39704,127665,XYZ2A008,2,13.98
39705,127667,XYZ1A008,3,20.97
39706,127668,XYZ1A008,1,70
39707,127669,XYZ1A008,3,20.97
39708,127669,XYZ2A008,2,13.98
39709,127669,XYZ3A008,3,20.97
39710,127669,XYZ4A008,2,13.98
39711,127670,06404A-008,1,8.99
39712,127671,XYZ1A008,1,70
39713,127672,XYZ1A008,1,70
39714,127672,XYZ2A008,1,70
39715,127673,XYZ4A008,1,70
39716,127674,XYZ1A008,7,48.93
39717,127675,XYZ1A008,6,41.94
39718,127675,XYZ2A008,2,13.98
39719,127676,Y6261A001,1,39.99
39720,127677,XYZ4A008,3,20.97
39721,127678,XYZ1A008,1,70
39722,127682,XYZ1A008,5,34.95
39723,127683,XYZ1A008,4,27.96
39724,127683,XYZ2A008,1,70
39725,127684,XYZ1A008,3,20.97
39726,127684,XYZ2A008,1,70
39727,127684,XYZ3A008,1,70
39728,127684,XYZ4A008,3,20.97
39729,127685,Y6251A001,2,75.98
39730,127685,Y6251A004,1,15.99
39731,127685,Y6252A001,1,37.99
39732,127685,Y6271A001,1,39.99
39733,127686,XYZ2A008,1,70
39734,127686,XYZ3A008,1,70
39735,127686,XYZ4A008,3,20.97
39736,127687,XYZ2A008,1,70
39737,127687,XYZ3A008,2,13.98
39738,127687,XYZ4A008,3,20.97
39739,127688,XYZ1A008,3,20.97
39740,127688,XYZ2A008,1,70
39741,127689,XYZ4A008,3,20.97
39742,127690,XYZ1A008,1,70
39743,127691,XYZ1A008,1,70
39744,127692,XYZ3A008,3,20.97
39745,127692,XYZ4A008,1,70
39746,127693,50809001,3,119.97
39747,127693,05244A001,1,69.99
39748,127693,YZAA001,5,264.95
39749,127693,05511A001,1,52.99
39750,127694,XYZ1A008,1,70
39751,127694,XYZ2A008,2,13.98
39752,127695,XYZ3A008,2,13.98
39753,127695,XYZ4A008,1,70
39754,127696,XYZ4A008,2,13.98
39755,127697,XYZ1A008,1,70
39756,127697,XYZ4A008,2,13.98
39757,127698,XYZ1A008,1,70
39758,127699,YZAA001,1,52.99
39759,127700,XYZ1A008,2,13.98
39760,127700,XYZ3A008,1,70
39761,127701,XYZ1A008,4,27.96
39762,127701,XYZ4A008,2,13.98
39763,127702,XYZ2A008,1,70
39764,127703,05501A001,1,52.99
39765,127703,05504A001,1,52.99
39766,127704,XYZ1A008,4,27.96
39767,127705,XYZ1A008,2,13.98
39768,127706,XYZ1A008,1,70
39769,127706,XYZ3A008,1,70
39770,127707,XYZ1A008,8,55.92
39771,127708,Z2440565TL,1,35
39772,127709,05501A004,1,19.99
39773,127710,Y6251A001,1,37.99
39774,127711,XYZ1A008,2,13.98
39775,127712,XYZ1A008,1,70
39776,127712,XYZ3A008,1,70
39777,127712,XYZ4A008,1,70
39778,127713,Y6271A001,1,39.99
39779,127714,XYZ2A008,1,70
39780,127716,05244A008,1,9.99
39781,127717,XYZ4A008,4,27.96
39782,127718,XYZ1A008,2,13.98
39783,127719,XYZ1A008,1,70
39784,127720,05484A001,1,52.99
39785,127721,YZAA001,1,52.99
39786,127721,05492A004,1,19.99
39787,127722,Y6272A001,1,39.99
39788,127723,XYZ1A008,4,27.96
39789,127724,Z2440565TL,1,35
39790,127725,Z2460009TL,1,25
39791,127726,XYZ1A008,1,70
39792,127726,XYZ3A008,2,13.98
39793,127726,XYZ4A008,5,34.95
39794,127726,05243A008,1,9.99
39795,127726,05244A008,1,9.99
39796,127727,XYZ1A008,1,70
39797,127728,XYZ4A008,4,27.96
39798,127729,XYZ1A008,2,13.98
39799,127730,XYZ1A008,5,34.95
39800,127731,XYZ1A008,2,13.98
39801,127731,XYZ2A008,3,20.97
39802,127732,XYZ1A008,3,20.97
39803,127733,XYZ1A008,1,70
39804,127733,XYZ3A008,1,70
39805,127734,Y6261A001,2,79.98
39806,127735,XYZ1A008,1,70
39807,127736,XYZ1A008,2,13.98
39808,127737,XYZ1A008,1,70
39809,127737,XYZ2A008,1,70
39810,127737,XYZ3A008,1,70
39811,127737,XYZ4A008,1,70
39812,127738,Y6251A001,1,37.99
39813,127738,Y6252A001,3,113.97
39814,127739,Y6251A001,1,37.99
39815,127739,Y6251A004,1,15.99
39816,127740,XYZ1A008,3,20.97
39817,127741,XYZ1A008,1,70
39818,127742,XYZ2A008,1,70
39819,127743,XYZ1A008,1,70
39820,127744,Y6262A001,2,79.98
39821,127745,05481A001,2,105.98
39822,127746,XYZ3A008,2,13.98
39823,127747,05284A001,2,139.98
39824,127748,XYZ1A008,2,13.98
39825,127749,XYZ1A008,2,13.98
39826,127749,XYZ2A008,4,27.96
39827,127749,XYZ3A008,1,70
39828,127750,XYZ2A008,1,70
39829,127751,Y6251A001,1,37.99
39830,127752,XYZ1A008,8,55.92
39831,127754,05081A001,3,119.97
39832,127754,Y6254A001,2,75.98
39833,127754,Y6262A001,2,79.98
39834,127756,XYZ2A008,1,70
39835,127756,XYZ3A008,2,13.98
39836,127756,XYZ4A008,1,70
39837,127757,Y6261A001,2,79.98
39838,127758,XYZ1A008,1,70
39839,127758,XYZ2A008,1,70
39840,127759,XYZ1A008,10,69.9
39841,127760,XYZ1A008,4,27.96
39842,127760,067215-017,1,5.99
39843,127760,068790-018,1,4.99
39844,127761,XYZ1A008,4,27.96
39845,127762,XYZ1A008,2,13.98
39846,127763,Y6273A001,1,39.99
39847,127764,XYZ1A008,1,70
39848,127764,XYZ2A008,1,70
39849,127765,Z2460009TL,1,25
39850,127766,Z2440565TL,1,35
39851,127767,05221A001,3,209.97
39852,127767,05241A001,2,139.98
39853,127767,05481A001,2,105.98
39854,127767,YZAA001,1,52.99
39855,127768,50809001,3,119.97
39856,127769,XYZ2A008,1,70
39857,127770,XYZ1A008,5,34.95
39858,127770,XYZ3A008,1,70
39859,127770,XYZ4A008,1,70
39860,127771,XYZ1A008,3,20.97
39861,127772,05221A001,1,69.99
39862,127772,05221A004,2,51.98
39863,127772,05261A001,1,69.99
39864,127772,05262A004,1,25.99
39865,127772,05264A004,1,25.99
39866,127772,05321A004,1,25.99
39867,127772,Y6254A004,1,15.99
39868,127773,XYZ1A008,2,13.98
39869,127774,XYZ1A008,5,34.95
39870,127775,XYZ1A008,3,20.97
39871,127775,XYZ3A008,1,70
39872,127776,XYZ1A008,1,70
39873,127777,XYZ1A008,4,27.96
39874,127778,Z1600292SB,1,25
39875,127778,Z2439997,1,15
39876,127778,Z2440565TL,1,35
39877,127778,Z2451773,1,32
39878,127778,Z5900030,1,15
39879,127779,05481A001,6,317.94
39880,127779,05484A001,2,105.98
39881,127780,XYZ1A008,6,41.94
39882,127781,XYZ1A008,2,13.98
39883,127781,XYZ4A008,1,70
39884,127782,Y6271A004,5,89.95
39885,127782,Y6272A004,2,35.98
39886,127783,XYZ1A008,2,13.98
39887,127783,XYZ2A008,1,70
39888,127784,XYZ1A008,2,13.98
39889,127785,XYZ1A008,3,20.97
39890,127786,XYZ1A008,3,20.97
39891,127786,XYZ2A008,2,13.98
39892,127786,XYZ3A008,1,70
39893,127787,XYZ1A008,1,70
39894,127788,50809004,1,18.99
39895,127789,XYZ1A008,1,70
39896,127790,XYZ1A008,6,41.94
39897,127790,XYZ2A008,1,70
39898,127790,XYZ3A008,1,70
39899,127791,XYZ1A008,3,20.97
39900,127794,XYZ1A008,1,70
39901,127794,XYZ2A008,1,70
39902,127795,XYZ1A008,2,13.98
39903,127795,XYZ2A008,1,70
39904,127795,XYZ3A008,2,13.98
39905,127796,XYZ1A008,1,70
39906,127797,XYZ4A008,2,13.98
39907,127798,XYZ1A008,5,34.95
39908,127798,XYZ2A008,2,13.98
39909,127798,XYZ3A008,1,70
39910,127799,XYZ1A008,2,13.98
39911,127800,XYZ1A008,2,13.98
39912,127800,XYZ2A008,1,70
39913,127801,XYZ1A008,7,48.93
39914,127802,XYZ1A008,5,34.95
39915,127803,XYZ2A008,1,70
39916,127804,XYZ1A008,1,70
39917,127805,XYZ1A008,1,70
39918,127806,Z2451773,1,32
39919,127807,XYZ1A008,1,70
39920,127808,XYZ4A008,2,13.98
39921,127808,05243A008,1,9.99
39922,127808,05244A008,1,9.99
39923,127809,XYZ1A008,5,34.95
39924,127810,XYZ1A008,1,70
39925,127810,XYZ4A008,2,13.98
39926,127811,05481A001,1,52.99
39927,127812,XYZ1A008,4,27.96
39928,127813,XYZ1A008,2,13.98
39929,127813,XYZ3A008,1,70
39930,127813,XYZ4A008,1,70
39931,127814,XYZ1A008,2,13.98
39932,127815,Z5900030,1,15
39933,127816,XYZ1A008,1,70
39934,127816,XYZ2A008,3,20.97
39935,127817,XYZ1A008,10,69.9
39936,127818,XYZ4A008,1,70
39937,127819,XYZ1A008,1,70
39938,127819,067215-017,1,5.99
39939,127820,05481A001,1,52.99
39940,127821,XYZ1A008,3,20.97
39941,127822,05321A004,2,51.98
39942,127823,XYZ1A008,4,27.96
39943,127824,05321A004,1,25.99
39944,127824,05323A004,1,25.99
39945,127825,Y6254A001,1,37.99
39946,127826,XYZ1A008,1,70
39947,127826,XYZ3A008,1,70
39948,127827,XYZ1A008,1,70
39949,127827,XYZ2A008,1,70
39950,127827,XYZ4A008,1,70
39951,127827,05244A008,1,9.99
39952,127828,XYZ1A008,3,20.97
39953,127829,XYZ2A008,4,27.96
39954,127829,XYZ3A008,1,70
39955,127830,XYZ1A008,3,20.97
39956,127830,XYZ3A008,1,70
39957,127830,XYZ4A008,1,70
39958,127831,XYZ1A008,3,20.97
39959,127832,XYZ1A008,1,70
39960,127832,XYZ2A008,2,13.98
39961,127833,XYZ1A008,1,70
39962,127833,XYZ2A008,1,70
39963,127833,05511A001,1,52.99
39964,127834,XYZ4A008,3,20.97
39965,127835,XYZ1A008,2,13.98
39966,127836,XYZ2A008,2,13.98
39967,127836,XYZ4A008,2,13.98
39968,127837,Y6261A001,2,79.98
39969,127838,XYZ1A008,1,70
39970,127839,XYZ1A008,1,70
39971,127840,XYZ1A008,5,34.95
39972,127841,05081A004,1,18.99
39973,127842,XYZ1A008,1,70
39974,127843,XYZ1A008,6,41.94
39975,127843,XYZ2A008,4,27.96
39976,127843,XYZ3A008,1,70
39977,127844,Z2439997,1,15
39978,127844,Z2440565TL,1,35
39979,127844,Z2451773,1,32
39980,127845,XYZ1A008,2,13.98
39981,127846,05281A001,1,69.99
39982,127847,Y6271A001,1,39.99
39983,127848,XYZ1A008,1,70
39984,127848,XYZ2A008,1,70
39985,127849,XYZ4A008,1,70
39986,127850,XYZ1A008,2,13.98
39987,127851,YZAA001,4,211.96
39988,127852,XYZ3A008,1,70
39989,127852,XYZ4A008,3,20.97
39990,127853,Y6261A001,1,39.99
39991,127854,05471A004,1,19.99
39992,127854,05511A004,1,19.99
39993,127855,XYZ1A008,5,34.95
39994,127856,XYZ1A008,2,13.98
39995,127857,XYZ2A008,1,70
39996,127857,YZAA004,1,19.99
39997,127858,XYZ1A008,2,13.98
39998,127858,XYZ2A008,2,13.98
39999,127859,05481A001,1,52.99
40000,127860,XYZ1A008,4,27.96
40001,127861,XYZ3A008,1,70
40002,127862,05241A001,4,279.96
40003,127862,05242A001,1,69.99
40004,127863,YZAA001,1,52.99
40005,127864,XYZ1A008,3,20.97
40006,127864,XYZ2A008,1,70
40007,127865,XYZ1A008,4,27.96
40008,127865,XYZ2A008,2,13.98
40009,127865,XYZ4A008,2,13.98
40010,127866,Y6261A001,1,39.99
40011,127867,XYZ1A008,2,13.98
40012,127868,XYZ3A008,1,70
40013,127868,XYZ4A008,1,70
40014,127869,XYZ4A008,1,70
40015,127870,Y6261A001,3,119.97
40016,127871,05221A001,2,139.98
40017,127871,05323A004,1,25.99
40018,127872,Z2440565TL,1,35
40019,127872,Z2460009TL,1,25
40020,127873,XYZ1A008,3,20.97
40021,127874,05241A001,2,139.98
40022,127874,05243A001,1,69.99
40023,127875,XYZ1A008,9,62.91
40024,127876,XYZ2A008,2,13.98
40025,127876,XYZ3A008,4,27.96
40026,127877,XYZ1A008,8,55.92
40027,127878,Z2451773,1,32
40028,127879,05494A004,2,39.98
40029,127880,Z2451773,1,32
40030,127881,XYZ2A008,1,70
40031,127882,XYZ1A008,1,70
40032,127883,XYZ1A008,5,34.95
40033,127884,05501A001,3,158.97
40034,127885,XYZ1A008,6,41.94
40035,127885,XYZ3A008,2,13.98
40036,127885,XYZ4A008,1,70
40037,127886,XYZ1A008,5,34.95
40038,127887,XYZ3A008,2,13.98
40039,127887,XYZ4A008,3,20.97
40040,127888,XYZ1A008,1,70
40041,127889,XYZ1A008,2,13.98
40042,127890,XYZ3A008,1,70
40043,127890,XYZ4A008,5,34.95
40044,127891,Z5900030,1,15
40045,127892,XYZ1A008,1,70
40046,127892,XYZ2A008,2,13.98
40047,127893,XYZ2A008,1,70
40048,127893,XYZ3A008,1,70
40049,127894,XYZ1A008,2,13.98
40050,127895,XYZ1A008,2,13.98
40051,127895,XYZ3A008,1,70
40052,127895,XYZ4A008,1,70
40053,127896,Y6251A001,3,113.97
40054,127896,Y6252A001,1,37.99
40055,127897,05241A008,1,9.99
40056,127899,05241A001,3,209.97
40057,127900,XYZ1A008,6,41.94
40058,127900,XYZ2A008,1,70
40059,127900,XYZ3A008,2,13.98
40060,127900,XYZ4A008,7,48.93
40061,127901,Y6264A001,1,39.99
40062,127902,XYZ1A008,1,70
40063,127903,XYZ3A008,1,70
40064,127904,XYZ1A008,2,13.98
40065,127904,XYZ3A008,1,70
40066,127905,XYZ1A008,1,70
40067,127906,XYZ1A008,5,34.95
40068,127907,XYZ2A008,1,70
40069,127907,XYZ3A008,3,20.97
40070,127908,05241A001,5,349.95
40071,127909,XYZ1A008,10,69.9
40072,127911,XYZ1A008,2,13.98
40073,127912,XYZ1A008,1,70
40074,127912,XYZ2A008,1,70
40075,127913,XYZ1A008,1,70
40076,127913,XYZ4A008,3,20.97
40077,127914,XYZ1A008,2,13.98
40078,127915,XYZ1A008,2,13.98
40079,127916,XYZ1A008,3,20.97
40080,127917,XYZ1A008,10,69.9
40081,127917,05241A008,1,9.99
40082,127918,XYZ1A008,4,27.96
40083,127918,XYZ2A008,1,70
40084,127919,Z2440565TL,1,35
40085,127920,XYZ1A008,1,70
40086,127920,XYZ4A008,1,70
40087,127921,XYZ1A008,3,20.97
40088,127922,XYZ1A008,1,70
40089,127923,XYZ1A008,2,13.98
40090,127924,YZAA001,1,52.99
40091,127925,XYZ1A008,2,13.98
40092,127925,XYZ3A008,1,70
40093,127926,XYZ1A008,2,13.98
40094,127927,XYZ1A008,3,20.97
40095,127928,XYZ2A008,1,70
40096,127929,XYZ1A008,1,70
40097,127929,XYZ3A008,1,70
40098,127929,XYZ4A008,1,70
40099,127930,XYZ4A008,3,20.97
40100,127930,05244A008,1,9.99
40101,127931,XYZ1A008,1,70
40102,127931,XYZ2A008,1,70
40103,127932,XYZ1A008,3,20.97
40104,127933,XYZ2A008,1,70
40105,127934,XYZ2A008,1,70
40106,127935,XYZ3A008,2,13.98
40107,127936,XYZ3A008,1,70
40108,127936,XYZ4A008,3,20.97
40109,127937,XYZ1A008,1,70
40110,127937,XYZ2A008,1,70
40111,127937,XYZ3A008,1,70
40112,127938,XYZ1A008,3,20.97
40113,127938,XYZ2A008,1,70
40114,127942,Y6251A004,1,15.99
40115,127943,XYZ2A008,1,70
40116,127944,XYZ1A008,1,70
40117,127945,XYZ1A008,3,20.97
40118,127945,XYZ3A008,1,70
40119,127946,XYZ1A008,4,27.96
40120,127946,XYZ2A008,2,13.98
40121,127947,XYZ2A008,1,70
40122,127948,XYZ1A008,1,70
40123,127949,XYZ1A008,3,20.97
40124,127949,XYZ2A008,1,70
40125,127950,XYZ1A008,2,13.98
40126,127951,XYZ1A008,1,70
4XYZ,127952,XYZ1A008,1,70
40128,127955,XYZ1A008,1,70
40129,127956,XYZ2A008,1,70
40130,127956,XYZ4A008,1,70
40131,127957,XYZ1A008,2,13.98
40132,127958,XYZ1A008,1,70
40133,127959,XYZ1A008,2,13.98
40134,127960,XYZ1A008,2,13.98
40135,127960,XYZ2A008,1,70
40136,127961,XYZ1A008,5,34.95
40137,127962,XYZ1A008,1,70
40138,127962,XYZ3A008,2,13.98
40139,127962,XYZ4A008,2,13.98
40140,127963,XYZ1A008,1,70
40141,127964,XYZ1A008,3,20.97
40142,127964,XYZ3A008,1,70
40143,127964,XYZ4A008,1,70
40144,127965,XYZ4A008,1,70
40145,127966,Y6251A001,1,37.99
40146,127967,XYZ1A008,6,41.94
40147,127968,072590-018,1,5.49
40148,127969,Y6251A001,7,265.93
40149,127969,Y6261A001,21,839.79
40150,127969,Y6271A001,4,159.96
40151,127970,05471A004,1,19.99
40152,127970,05511A004,1,19.99
40153,127971,YZAA001,1,52.99
40154,127972,XYZ1A008,1,70
40155,127973,XYZ1A008,1,70
40156,127974,Y6274A001,2,79.98
40157,127975,XYZ1A008,5,34.95
40158,127976,YZAA001,1,52.99
40159,127977,05242A001,1,69.99
40160,127978,XYZ1A008,4,27.96
40161,127979,Y6271A001,1,39.99
40162,127980,XYZ1A008,4,27.96
40163,127980,XYZ2A008,4,27.96
40164,127981,XYZ3A008,2,13.98
40165,127982,XYZ1A008,2,13.98
40166,127982,XYZ2A008,1,70
40167,127982,XYZ3A008,1,70
40168,127982,XYZ4A008,2,13.98
40169,127983,XYZ1A008,1,70
40170,127984,Z2440565TL,1,35
40171,127985,XYZ2A008,2,13.98
40172,127985,XYZ3A008,6,41.94
40173,127985,XYZ4A008,1,70
40174,127986,XYZ1A008,1,70
40175,127986,Z2460009TL,1,25
40176,127987,XYZ1A008,2,13.98
40177,127988,XYZ3A008,1,70
40178,127988,XYZ4A008,4,27.96
40179,127989,XYZ2A008,1,70
40180,127990,05222A004,1,25.99
40181,127990,05223A004,1,25.99
40182,127991,XYZ1A008,2,13.98
40183,127991,XYZ2A008,1,70
40184,127991,XYZ3A008,1,70
40185,127992,XYZ1A008,1,70
40186,127993,50809001,10,399.9
40187,127993,05241A001,4,279.96
40188,127993,05281A001,2,139.98
40189,127994,XYZ1A008,2,13.98
40190,127995,XYZ2A008,1,70
40191,127995,XYZ3A008,1,70
40192,127995,XYZ4A008,4,27.96
40193,127996,XYZ1A008,2,13.98
40194,127997,XYZ1A008,4,27.96
40195,127998,XYZ1A008,4,27.96
40196,127999,XYZ1A008,3,20.97
40197,127999,XYZ2A008,1,70
40198,128000,XYZ1A008,9,62.91
40199,128000,XYZ2A008,2,13.98
40200,128001,XYZ1A008,7,48.93
40201,128001,XYZ3A008,2,13.98
40202,128001,XYZ4A008,2,13.98
40203,128002,XYZ1A008,3,20.97
40204,128003,XYZ1A008,3,20.97
40205,128004,XYZ1A008,2,13.98
40206,128005,06402A-008,2,17.98
40207,128005,06403A-008,1,8.99
40208,128006,XYZ1A008,2,13.98
40209,128007,XYZ1A008,1,70
40210,128007,05261A001,1,69.99
40211,128007,05281A001,1,69.99
40212,128008,XYZ3A008,1,70
40213,128008,XYZ4A008,1,70
40214,128009,XYZ1A008,4,27.96
40215,128010,XYZ1A008,2,13.98
40216,128010,XYZ2A008,1,70
